run_id,fault_type,noise,phase_focus,t_fault,T_delay_s,T_missed,T_false_alarms,R_delay_s,R_missed,R_false_alarms
fault_freeze_noise_high_seed_540_phase_climb,freeze,high,climb,108.406753347555,NaN,1,129,5,0,129
fault_freeze_noise_high_seed_541_phase_climb,freeze,high,climb,83.5001912893248,NaN,1,96,5,0,96
fault_freeze_noise_high_seed_542_phase_climb,freeze,high,climb,65.0172249297346,NaN,1,79,5,0,79
fault_freeze_noise_high_seed_543_phase_climb,freeze,high,climb,115.784589949577,NaN,1,139,5,0,139
fault_freeze_noise_high_seed_544_phase_climb,freeze,high,climb,87.0726904940012,NaN,1,112,5,0,112
fault_freeze_noise_high_seed_545_phase_climb,freeze,high,climb,102.121262704157,NaN,1,112,5,0,112
fault_freeze_noise_high_seed_546_phase_climb,freeze,high,climb,111.658855703542,0,0,119,0,0,119
fault_freeze_noise_high_seed_547_phase_climb,freeze,high,climb,87.9436866180864,NaN,1,110,5,0,110
fault_freeze_noise_high_seed_548_phase_climb,freeze,high,climb,88.2612563449651,0,0,99,0,0,99
fault_freeze_noise_high_seed_549_phase_climb,freeze,high,climb,115.300287102318,NaN,1,149,5,0,149
fault_freeze_noise_high_seed_550_phase_climb,freeze,high,climb,99.7609356651818,NaN,1,101,5,0,101
fault_freeze_noise_high_seed_551_phase_descent,freeze,high,descent,508.100072307856,NaN,1,562,5.00000000000006,0,562
fault_freeze_noise_high_seed_552_phase_descent,freeze,high,descent,518.968768445966,NaN,1,571,5,0,571
fault_freeze_noise_high_seed_553_phase_descent,freeze,high,descent,516.126664502082,NaN,1,584,5,0,584
fault_freeze_noise_high_seed_554_phase_descent,freeze,high,descent,510.390408786934,0,0,557,0,0,557
fault_freeze_noise_high_seed_555_phase_descent,freeze,high,descent,510.43318855992,NaN,1,587,5,0,587
fault_freeze_noise_high_seed_556_phase_descent,freeze,high,descent,526.970392796133,NaN,1,623,5,0,623
fault_freeze_noise_high_seed_557_phase_descent,freeze,high,descent,525.377937972104,NaN,1,589,5,0,589
fault_freeze_noise_high_seed_558_phase_descent,freeze,high,descent,526.837381484566,NaN,1,563,5,0,563
fault_freeze_noise_high_seed_559_phase_descent,freeze,high,descent,535.253617002535,NaN,1,623,5,0,623
fault_freeze_noise_high_seed_560_phase_descent,freeze,high,descent,534.15509275624,NaN,1,608,5,0,608
fault_freeze_noise_high_seed_561_phase_descent,freeze,high,descent,530.979331851912,NaN,1,595,5,0,595
fault_freeze_noise_high_seed_562_phase_descent,freeze,high,descent,499.175025549232,NaN,1,562,5,0,562
fault_freeze_noise_high_seed_563_phase_descent,freeze,high,descent,508.657758934112,NaN,1,560,5.00000000000006,0,560
fault_freeze_noise_high_seed_564_phase_descent,freeze,high,descent,500.808997041034,NaN,1,540,5,0,540
fault_freeze_noise_high_seed_565_phase_descent,freeze,high,descent,532.091332173223,NaN,1,592,5,0,592
fault_freeze_noise_high_seed_566_phase_descent,freeze,high,descent,517.142163624271,NaN,1,542,5,0,542
fault_freeze_noise_high_seed_567_phase_descent,freeze,high,descent,510.089012099962,0,0,547,0,0,547
fault_freeze_noise_high_seed_568_phase_descent,freeze,high,descent,533.426449817668,NaN,1,578,5,0,578
fault_freeze_noise_high_seed_569_phase_descent,freeze,high,descent,521.7775488914,0,0,572,0,0,572
fault_freeze_noise_high_seed_570_phase_descent,freeze,high,descent,503.170819637451,NaN,1,555,5,0,555
fault_freeze_noise_high_seed_571_phase_descent,freeze,high,descent,524.150074257534,NaN,1,625,5,0,625
fault_freeze_noise_high_seed_572_phase_descent,freeze,high,descent,529.760034037055,NaN,1,579,5,0,579
fault_freeze_noise_high_seed_573_phase_descent,freeze,high,descent,537.841515366562,NaN,1,613,5,0,613
fault_freeze_noise_high_seed_574_phase_descent,freeze,high,descent,505.434868337106,NaN,1,542,5,0,542
fault_freeze_noise_high_seed_575_phase_descent,freeze,high,descent,520.763823813401,NaN,1,592,5,0,592
fault_freeze_noise_high_seed_576_phase_descent,freeze,high,descent,501.330156881554,NaN,1,526,5,0,526
fault_freeze_noise_high_seed_577_phase_descent,freeze,high,descent,516.959519845163,0,0,593,0,0,593
fault_freeze_noise_high_seed_578_phase_descent,freeze,high,descent,521.646004901283,NaN,1,543,5,0,543
fault_freeze_noise_high_seed_579_phase_descent,freeze,high,descent,524.899163781237,NaN,1,584,5,0,584
fault_freeze_noise_high_seed_580_phase_descent,freeze,high,descent,530.344850322209,NaN,1,620,5,0,620
fault_freeze_noise_high_seed_581_phase_descent,freeze,high,descent,498.085533077143,NaN,1,564,5,0,564
fault_freeze_noise_high_seed_582_phase_descent,freeze,high,descent,533.491567339508,NaN,1,607,5,0,607
fault_freeze_noise_high_seed_583_phase_descent,freeze,high,descent,525.548958598242,NaN,1,596,5,0,596
fault_freeze_noise_high_seed_584_phase_descent,freeze,high,descent,511.138529585799,NaN,1,558,5.00000000000006,0,558
fault_freeze_noise_high_seed_585_phase_descent,freeze,high,descent,513.480619117379,NaN,1,535,5,0,535
fault_freeze_noise_high_seed_586_phase_descent,freeze,high,descent,498.861229944588,0,0,557,0,0,557
fault_freeze_noise_high_seed_587_phase_descent,freeze,high,descent,535.608028776973,0,0,603,0,0,603
fault_freeze_noise_high_seed_588_phase_descent,freeze,high,descent,498.240510645755,NaN,1,509,5,0,509
fault_freeze_noise_high_seed_589_phase_descent,freeze,high,descent,537.761856744179,NaN,1,596,5,0,596
fault_freeze_noise_high_seed_590_phase_descent,freeze,high,descent,513.86501508797,NaN,1,541,5,0,541
fault_freeze_noise_high_seed_591_phase_descent,freeze,high,descent,521.086066857636,NaN,1,596,5,0,596
fault_freeze_noise_high_seed_592_phase_descent,freeze,high,descent,514.951113371002,0,0,576,0,0,576
fault_freeze_noise_high_seed_593_phase_descent,freeze,high,descent,507.479443616045,NaN,1,566,5,0,566
fault_freeze_noise_high_seed_594_phase_descent,freeze,high,descent,523.452082067739,NaN,1,589,5,0,589
fault_freeze_noise_high_seed_595_phase_descent,freeze,high,descent,513.834509275806,NaN,1,606,5,0,606
fault_freeze_noise_high_seed_596_phase_descent,freeze,high,descent,501.338964578778,NaN,1,512,5,0,512
fault_freeze_noise_high_seed_597_phase_descent,freeze,high,descent,516.197586569754,NaN,1,568,5,0,568
fault_freeze_noise_high_seed_598_phase_descent,freeze,high,descent,511.176737214087,NaN,1,547,5.00000000000006,0,547
fault_freeze_noise_high_seed_599_phase_descent,freeze,high,descent,497.613110545895,NaN,1,545,5,0,545
fault_freeze_noise_high_seed_600_phase_descent,freeze,high,descent,500.851738115949,NaN,1,555,5,0,555
